# R003 动作八 五态清单(提交一补正版;--verify-bound / --verify-current)
# worktree=. HEAD=0f46003be8918e3f2eac3ebd57e5b3d4e7575f9f files=1010
# category: ACTIVE_REFERENCE=263, ARCHIVE=88, CURRENT_AUTHORITY=1, FROZEN_EVIDENCE=69, THIRD_PARTY=589
# audit: THIRD_PARTY_UNVERIFIED=589, UNVERIFIED=421
path	lines	category	audit_status	review_commit	note
runbooks/world-model-jazzy/stage6_clean_commit.sh	33	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/stage6_commit7.sh	29	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/stage6_live2.sh	37	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/stage6_live_evidence.txt	43	FROZEN_EVIDENCE	UNVERIFIED	0f46003be891	原始实验证据,只读;结论以 CURRENT_STATUS 指针为准
runbooks/world-model-jazzy/stage6_probefix5_apply.sh	49	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/stage6_probefix6_apply.sh	29	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/stage6_testdiag.sh	4	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/stage6_testdiag2.sh	4	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/stage6_testdiag3.sh	4	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/stage6_testdiag4.sh	4	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/stage6_verify3.sh	28	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/status_now.sh	30	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/sub_latency_probe.py	78	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/summary_verdict.py	35	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/test_after_slamfix.sh	5	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/test_full_after_fixes.sh	10	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/tlog_times.sh	31	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/verify_9_images.sh	18	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/verify_codex.py	81	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
runbooks/world-model-jazzy/verify_jazzy_images.sh	23	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	实验/治理工具脚本
sources/GBPlanner原始论文_JFR2020_Dang_et_al.pdf	64317	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/MANIFEST.yaml	43	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	sources 组件锁定记录/内部文档(第一方治理资产)
sources/README.md	15	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	sources 组件锁定记录/内部文档(第一方治理资产)
sources/mentor原始任务_自主探索决策(GBPlanner算法).md	22	ACTIVE_REFERENCE	UNVERIFIED	0f46003be891	sources 组件锁定记录/内部文档(第一方治理资产)
sources/world-model-源码/README.md	117	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/compose/docker-compose.yaml	120	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/README.md	48	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/examples/README.md	16	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/examples/orchestration/doctor_result_blocked.json	27	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/examples/orchestration/real_task_result.json	47	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/examples/orchestration/sim_navigation_summary.json	83	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/examples/orchestration/sim_task_request.json	27	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/examples/runtime/real_process_event.json	11	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/examples/runtime/sim_runtime_plan.json	71	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/examples/safety/motor_debug_ack_failed.json	10	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/examples/sensors/real_source_evidence.json	20	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/examples_test.go	40	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/go.mod	5	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/go.sum	4	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/orchestration/v1/artifact_manifest.pb.go	266	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/orchestration/v1/doctor_result.pb.go	386	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/orchestration/v1/task_request.pb.go	263	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/orchestration/v1/task_result.pb.go	430	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/runtime/v1/probe_spec.pb.go	308	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/runtime/v1/process_event.pb.go	263	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/runtime/v1/runtime_plan.pb.go	175	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/runtime/v1/service_spec.pb.go	463	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/runtime/v1/task_result.pb.go	499	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/safety/v1/command_policy.pb.go	176	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/safety/v1/mavlink_ack.pb.go	195	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/safety/v1/readiness_gate.pb.go	158	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/sensors/v1/frame_contract.pb.go	256	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/sensors/v1/source_evidence.pb.go	239	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/go/navlab/sensors/v1/topic_contract.pb.go	265	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/__init__.py	1	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/__init__.py	1	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/orchestration/__init__.py	0	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/orchestration/v1/__init__.py	0	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/orchestration/v1/artifact_manifest_pb2.py	40	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/orchestration/v1/doctor_result_pb2.py	44	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/orchestration/v1/task_request_pb2.py	42	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/orchestration/v1/task_result_pb2.py	45	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/runtime/__init__.py	0	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/runtime/v1/__init__.py	0	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/runtime/v1/probe_spec_pb2.py	44	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/runtime/v1/process_event_pb2.py	40	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/runtime/v1/runtime_plan_pb2.py	39	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/runtime/v1/service_spec_pb2.py	47	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/runtime/v1/task_result_pb2.py	45	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/safety/__init__.py	0	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/safety/v1/__init__.py	0	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/safety/v1/command_policy_pb2.py	37	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/safety/v1/mavlink_ack_pb2.py	38	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/safety/v1/readiness_gate_pb2.py	37	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/sensors/__init__.py	0	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/sensors/v1/__init__.py	0	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/sensors/v1/frame_contract_pb2.py	40	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/sensors/v1/source_evidence_pb2.py	40	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/navlab_contracts/navlab/sensors/v1/topic_contract_pb2.py	40	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/pyproject.toml	6	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/tests/__init__.py	1	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/python/tests/test_generated_contracts.py	53	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/rust/Cargo.lock	386	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/rust/Cargo.toml	19	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/rust/build.rs	39	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/gen/rust/src/lib.rs	106	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/orchestration/v1/artifact_manifest.proto	25	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/orchestration/v1/doctor_result.proto	38	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/orchestration/v1/task_request.proto	27	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/orchestration/v1/task_result.proto	46	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/runtime/v1/probe_spec.proto	29	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/runtime/v1/process_event.proto	27	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/runtime/v1/runtime_plan.proto	17	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/runtime/v1/service_spec.proto	43	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/runtime/v1/task_result.proto	57	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/safety/v1/command_policy.proto	15	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/safety/v1/mavlink_ack.proto	18	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/safety/v1/readiness_gate.proto	13	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/sensors/v1/frame_contract.proto	24	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/sensors/v1/source_evidence.proto	23	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/contracts/proto/navlab/sensors/v1/topic_contract.proto	25	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/docker/README.md	219	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/docker/entrypoints/start-fast-lio.sh	21	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/docker/entrypoints/start-gazebo-sensor.sh	31	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/docker/entrypoints/start-gazebo.sh	12	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/docker/entrypoints/start-mavlink-router.sh	71	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/docker/entrypoints/start-navlab-companion.sh	13	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/docker/entrypoints/start-sitl.sh	70	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/docker/images/base/ros-base.Dockerfile	42	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
sources/world-model-源码/docker/images/infra/ardupilot-sitl.Dockerfile	74	THIRD_PARTY	THIRD_PARTY_UNVERIFIED	0f46003be891	外部快照/文献(组件记录=sources/MANIFEST.yaml;wm 快照未钉 commit、上游无 LICENSE → 不可 LOCKED);禁入构建
